Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
1404643254,HKM1978,NY,PAS,06/11/2017,46,SDN,HONDA,P,37420,22390,22440,20181116,105,105,108,958810,0108,0000,0528A,,Q,O,137-02,BROOKVILLE BLVD,,0,408,E2,,BBBBBBB,ALL,ALL,WHITE,0,1999,-,0,,,,,
1404643266,HKM1978,NY,PAS,06/11/2017,71,SDN,HONDA,P,37420,22390,22440,20181116,105,105,105,958810,0105,0000,0330A,,Q,,,137-02 BROOKVILLE BL,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0,1999,-,0,,,,,
1404643280,GRR8452,NY,PAS,06/11/2017,67,SDN,INFIN,P,0,0,0,20180615,105,105,105,958810,0105,0000,0435A,,Q,,,C/O 256 ST,CRAFT AVE,0,408,K6,,BBBBBBB,ALL,ALL,WHITE,0,2014,-,0,,,,,
1404643308,HJP7316,NY,PAS,06/17/2017,50,SUBN,CHEVR,P,0,0,0,20180822,105,105,105,958810,0105,0000,0447A,,Q,,,C/O 149 AVE,257 ST,0,408,C,,BBBBBBB,ALL,ALL,GREEN,0,2001,-,0,,,,,
1404643310,HGF2704,NY,PAS,06/24/2017,46,SDN,TOYOT,P,50180,22970,0,20180503,105,105,105,958810,0105,0000,0130A,,Q,,,HOOK CREEK BLVD,145 AVE,0,408,F1,,BBBBBBB,ALL,ALL,GY,0,2007,-,0,,,,,
1404643321,HPA2110,NY,PAS,06/24/2017,46,SDN,NISSA,P,50180,22970,0,20190522,105,105,105,958810,0105,0000,0135A,,Q,,,HOOK CREEK BLVD,145 AVE,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0,2004,-,0,,,,,
1404643990,GZN1359,NY,PAS,06/17/2017,51,SUBN,HONDA,P,63290,67396,22190,20171018,105,105,105,954712,0105,0000,0134P,1334P,Q,F,134-47,SPRINGFIELD BLVD,,0,408,E5,,BBBBBBB,ALL,ALL,BLK,0,2010,-,0,,,,,
1404644003,T693771C,99,OMT,06/24/2017,40,SUBN,HONDA,P,55590,27104,63020,20171130,105,105,105,954712,0105,0000,0233P,0233P,Q,F,234-04,MERRICK BLVD,,20170624,408,F1,,BBBBBBB,ALL,ALL,GY,0,2009,-,0,,,,,
1404644015,HHY6686,NY,PAS,07/02/2017,40,SDN,HONDA,P,0,0,0,20180824,105,105,105,954711,0105,0000,0953A,0953A,Q,O,,OPP 210-21 EDGEWOOD,,20170702,408,K6,,BBBBBBB,ALL,ALL,SILVE,0,2013,-,0,,,,,
1404644027,LIKLEMS,NY,PAS,07/09/2017,98,SUBN,ME/BE,P,52880,10965,27095,20170806,105,105,105,954712,0105,0000,0917A,0917A,Q,F,230-20,LANSING AVE,,20170709,408,C,,BBBBBBB,ALL,ALL,WHITE,0,2009,-,0,,,,,
1404644040,GWH9115,NY,PAS,07/18/2017,46,SDN,MERCU,P,0,0,0,20181116,105,105,105,954712,0105,0000,0837A,0837A,Q,,,PROSPECT S,C/O 225 ST,0,408,C4,,BBBBBBB,ALL,ALL,BLACK,0,2014,-,0,,,,,
1404644052,GZZ9174,NY,PAS,07/18/2017,51,SDN,ME/BE,P,0,0,0,20170826,105,105,105,959712,0105,0000,0843A,0843A,Q,,,141 AVE,C/O MERRICK BLVD,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0,2010,-,0,,,,,
1404645342,HJFS334,NY,PAS,07/16/2017,19,SDN,INFIN,P,55590,27097,27098,20190418,105,105,105,936662,0105,0000,0145P,,Q,F,231-28,MERRICK BLVD,,0,408,K6,,BBBBBBB,ALL,ALL,GRAY,0,2005,-,0,,,,,
1404649888,GAW6166,NY,PAS,06/22/2017,50,SUBN,HONDA,P,0,0,0,20180830,105,105,105,956076,0105,0000,0912A,0910A,Q,F,,S/W C/O 138 AVE,244 ST,0,408,F1,,BBBBBBB,ALL,ALL,GY,0,2003,-,0,,,,,
1404649920,GXR7117,NY,PAS,07/16/2017,50,SDN,HONDA,P,0,0,0,20190422,105,105,105,956076,0105,0000,0848A,0844A,Q,,,S/W C/O 258 ST,144 RD,0,408,C3,,BBBBBBB,ALL,ALL,BLK,0,2015,-,0,,,,,
1404763910,HJH3799,NY,PAS,06/18/2017,68,SUBN,CADIL,P,39725,20710,0,20180908,122,122,968,2817,0968,0000,1248A,,R,O,2A,NELSON AVE,BROWER CT,0,408,A1,,BBBBBBB,ALL,ALL,SILVE,0,2004,-,0,,,,,
1404767435,T630948C,NY,OMT,07/02/2017,14,SDN,LINCO,M,0,0,0,20170331,103,103,968,2597,0968,0000,0951P,,Q,F,93-02,SUPTIN BLVD,,0,408,C,,BBBBBBB,ALL,ALL,BLK,0,2007,-,0,,,,,
1404767733,HBY5942,NY,PAS,06/20/2017,19,,HONDA,X,64790,28265,54102,20171118,103,103,968,867880,0968,0000,0622A,,Q,F,93-02,SUTPHIN BLVD,,0,408,C3,,BBBBBBB,ALL,ALL,SILVE,0,2006,-,0,,,,,
1404767745,HCZ2576,NY,PAS,06/21/2017,19,SDN,BMW,X,64790,28265,54102,20180223,105,105,968,2947,0968,0000,0247A,,Q,F,93-01,SUTPHIN BLVD,,0,408,C3,,BBBBBBB,ALL,ALL,BLK,0,2006,-,0,,,,,
1404769018,HPA8735,NY,PAS,07/08/2017,14,SDN,MERCU,X,64790,28265,54102,20190629,103,103,968,235707,0968,0000,1006P,,Q,F,93-02,SUTPHIN BLVD,,0,408,C4,,BBBBBBB,ALL,ALL,GY,0,2001,-,0,,,,,
1404769407,HAM4507,NY,PAS,06/25/2017,17,SDN,ME/BE,X,64790,18640,18790,20171123,103,103,968,103205,0968,0000,0845A,,Q,O,94-14,SUTPHIN BLVD,,0,408,C3,,BBBBBBB,ALL,ALL,BLUE,0,2006,-,0,,,,,
1404773988,HAU6972,NY,PAS,06/11/2017,46,SDN,NISSA,P,44900,38445,25365,20170908,120,120,968,1309,0968,0000,0857P,,R,O,573,RICHMOND RD,,0,408,C,,BBBBBBB,ALL,ALL,WHITE,0,2015,-,0,,,,,
1404774002,HHK2667,NY,PAS,06/14/2017,19,SUBN,BUICK,P,29687,20710,49876,20180612,122,122,968,1309,0968,0000,1210A,,R,F,28,GIFFORDS LANE,,0,408,F1,,BBBBBBB,ALL,ALL,GOLD,0,2016,-,0,,,,,
1404774040,HAE7821,NY,PAS,06/27/2017,40,SDN,INFIN,P,0,40404,40404,20170814,122,122,968,1309,0968,0000,1115P,,R,F,27,GIFFORD LANE,,0,408,A1,,BBBBBBB,ALL,ALL,BLACK,0,2015,-,0,,,,,
1404774051,GDE4202,NY,PAS,07/04/2017,71,SDN,HYUND,P,48360,17370,27980,20190115,123,123,968,1309,0968,0000,0940P,,R,F,30,SNEDEN AVE,,0,408,E2,,BBBBBBB,ALL,ALL,GRAY,0,2009,-,0,,,,,
1404774075,HDZ4083,NY,PAS,06/27/2017,19,P-U,DODGE,P,0,40404,40404,20180106,122,122,968,1309,0968,0000,1055P,,R,F,28,GIFFORD LANE,,0,408,J6,,BBBBBBB,ALL,ALL,SILVE,0,2016,-,0,,,,,
1404774105,GSC2745,NY,PAS,07/05/2017,71,SUBN,FORD,P,0,40404,40404,20180708,122,122,968,1309,0968,0000,0124A,,R,O,88,COLAN AVE,,0,408,J6,,BBBBBBB,ALL,ALL,BLACK,0,2016,-,0,,,,,
1404774117,HHU2107,NY,PAS,07/05/2017,71,SUBN,JEEP,P,55530,16700,25840,20180530,122,122,968,1309,0968,0000,0130A,,R,O,251,WILSON AVE,,0,408,J6,,BBBBBBB,ALL,ALL,WHITE,0,2016,-,0,,,,,
1404775390,GZ4131,NY,PAS,06/11/2017,70,SDN,HONDA,P,29377,44010,54500,20170609,120,120,968,1581,0968,0000,1104P,,R,O,346,FRONT STREET,,0,408,J6,,BBBBBBB,ALL,ALL,BLUE,0,2012,-,0,,,,,
1404775407,GNL3563,NY,PAS,06/13/2017,74,SUBN,NISSA,P,70210,70265,18510,20180401,120,120,968,1581,0968,0000,0154A,,R,F,200,MINTHORNE STREET,,0,408,J3,,BBBBBBB,ALL,ALL,BLACK,0,2017,-,0,,,,,
1404775432,GXM9705,NY,PAS,06/18/2017,70,SDN,VOLKS,P,29377,44010,54500,20170603,120,120,968,1581,0968,0000,1140P,,R,O,370,FRONT STREET,,0,408,J2,,BBBBBBB,ALL,ALL,BLACK,0,2015,-,0,,,,,
1404775456,GVR1199,NY,PAS,06/13/2017,70,SDN,CHEVR,P,31550,29600,47150,20170605,122,122,968,1581,0968,0000,1055P,,R,O,76,HANCOCK STREET,,0,408,D4,,BBBBBBB,ALL,ALL,BLACK,0,2013,-,0,,,,,
1404775470,HLK5651,NY,PAS,07/04/2017,71,SUBN,FORD,P,58,18510,34867,20180925,123,123,968,1381,0968,0000,1100P,,R,,,ARTHUR KILL TRAIN ST,,0,408,J3,,BBBBBBB,ALL,ALL,GRAY,0,2005,-,0,,,,,
1404775780,MASON09,NY,PAS,06/24/2017,19,SUBN,ME/BE,P,34100,39706,48150,20180103,122,122,968,215005,0968,0000,0539P,,R,O,1854,HYLAN BLVD,,0,408,J6,,BBBBBBB,ALL,ALL,WHITE,0,2012,-,0,,,,,
1404775948,GGW7786,NY,PAS,07/01/2017,70,SDN,FORD,P,33650,26460,54855,20170604,123,123,968,15005,0968,0000,1005A,,R,O,840,HUGUENOT AVE,,0,408,C3,,BBBBBBB,ALL,ALL,RED,0,2011,-,0,,,,,
1404828710,GKU7802,NY,PAS,06/21/2017,40,SDN,LEXUS,X,25645,13113,13113,20171027,0019,19,977,389464,0977,0000,0128P,,NY,F,455,MAIN ST,,0,408,D1,,BBBBBBB,ALL,ALL,BLUE,0,2013,-,0,,,,,
1404836494,HEK4839,NY,PAS,07/05/2017,20,SUBN,MITSU,X,29605,13113,25645,20180314,0019,19,977,668674,0977,0000,0121A,,NY,O,40,RIVER RD,,0,408,D1,,BBBBBBB,ALL,ALL,BLACK,0,2016,-,0,,,,,
1404836500,HAW5289,NY,PAS,07/05/2017,20,SDN,TOYOT,X,25645,13113,13113,20170930,0019,19,977,668674,0977,0000,0241A,,NY,F,415,MAIN ST,,0,408,D,,BBBBBBB,ALL,ALL,GREY,0,2015,-,0,,,,,
1404838170,HFE6034,NY,PAS,06/16/2017,20,VAN,CHEVR,X,25645,32625,32625,20180430,0019,19,472,569012,0472,0000,0840A,,NY,F,571,MAIN ST,,0,408,J3,,YYYYYBB,0700A,0600P,WT,0,0,-,0,,,,,
1404844545,GGF2297,NY,PAS,06/17/2017,20,SUBN,DODGE,X,25645,32625,13113,20170610,0019,19,977,622660,0977,0000,0230A,,NY,O,900,MAIN ST,,0,408,D,,BBBBBBB,ALL,ALL,RED,0,2014,-,0,,,,,
1404844557,HAN4842,NY,PAS,06/17/2017,20,SDN,SMART,X,25645,13113,32625,20170723,0019,19,977,622660,0977,0000,0246A,,NY,,875,MAIN ST,,0,408,D,,BBBBBBY,ALL,ALL,WHITE,0,2013,-,0,,,,,
1404844569,GFV3992,NY,PAS,06/18/2018,20,SDN,HYUND,X,25645,45100,32625,20190326,0019,19,977,622660,0977,0000,0149A,,NY,F,516,MAIN ST,,0,408,D,,BBBBBBB,ALL,ALL,SILVE,0,2010,-,0,,,,,
1404846086,HFL1567,NY,PAS,07/11/2017,37,SDN,ME/BE,X,25645,13113,97920,20180427,0019,19,977,808456,0977,0000,0146P,,NY,O,250,MAIN ST,,0,408,D,,BBBBBBB,ALL,ALL,GRAY,0,2011,-,0,,,,,
1404847339,GBN3462,NY,PAS,06/17/2017,20,SDN,HONDA,X,25645,13113,13113,20181008,0019,19,977,627090,0977,0000,1007P,,NY,F,465,MAIN ST,,0,408,D,,BBBBBBB,ALL,ALL,BLACK,0,0,-,0,,,,,
1404847340,HMC7067,NY,PAS,06/17/2017,20,SUBN,TOYOT,X,25645,13113,13113,20181017,0019,19,977,627890,0977,0000,1010P,,NY,F,465,MAIN ST,,0,408,D,,BBBBBBB,ALL,ALL,WHITE,0,2017,-,0,,,,,
1404847418,KKX3941,PA,PAS,07/16/2017,20,SDN,HONDA,X,25645,13113,13113,0,0019,19,977,748191,0977,0000,0304P,,NY,F,425,MAIN ST,,0,408,D,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,
1404847753,GFV3992,NY,PAS,06/18/2017,20,SDN,HYUND,X,25645,45100,32625,20190326,0019,19,977,521975,0977,0000,1217P,,NY,O,510,MAIN ST,,0,408,D,,BBBBBBB,ALL,ALL,GY,0,2010,-,0,,,,,
1404847765,GPZ5219,NY,PAS,06/18/2017,20,SUBN,CHRYS,X,25645,32625,32625,20190220,0019,19,977,501975,0977,0000,1221A,,NY,,560,MAIN ST,,0,408,D,,BBBBBBB,ALL,ALL,RED,0,2005,-,0,,,,,
1404847868,GCH7944,NY,PAS,07/07/2017,37,SDN,CHEVR,X,25645,13113,45100,20190113,0019,19,977,660907,0977,0000,0912A,,NY,F,475,MAIN ST,,0,408,D,,YYYYYYB,1200A,1159P,BLACK,0,2004,-,0,,,,,
1404847870,HAW5289,NY,PAS,07/07/2017,20,SDN,TOYOT,X,25645,13113,13113,20170930,0019,19,977,725698,0977,0000,0751A,,NY,F,425,MAIN ST,,0,408,I3,,BBBBYBB,0700A,0100P,GRY,0,2015,-,0,,,,,
1404848319,GMK0980,PA,PAS,06/18/2017,98,SUBN,TOYOT,X,25645,29605,13113,0,0019,19,977,760853,0977,0000,0444P,,NY,O,750,MAIN ST,,0,408,E1,,BBBBBBB,ALL,ALL,BLK,0,0,-,0,,,,,
1404848605,HCW7072,NY,PAS,06/14/2017,37,SDN,ME/BE,X,25645,32625,32625,20171119,0019,19,977,529707,0977,0000,0256A,,NY,F,599,MAIN STREET,,0,408,D,,BBBBBBB,ALL,ALL,GREY,0,2016,-,0,,,,,
1404848630,HER5102,NY,PAS,06/14/2017,20,SDN,ME/BE,X,25645,13113,97920,20180215,0019,19,977,529707,0977,0000,0817A,,NY,F,250,MAIN STREET,,0,408,D,,BBBBBBB,ALL,ALL,WHITE,0,2010,-,0,,,,,
1404848680,HLD7093,NY,PAS,06/28/2017,38,SDN,TOYOT,X,25645,32625,32625,20180713,0019,19,977,529707,0977,0000,0152A,,NY,F,625,MAIN ST,,0,408,I3,,BBBBBBB,ALL,ALL,BLUE,0,2017,-,0,,,,,
1404848691,JDS8771,PA,PAS,06/28/2017,38,,MAZDA,X,25645,32625,32625,0,0019,19,977,529707,0977,0000,0159A,,NY,F,645,MAIN STREET,,0,408,I4,,BBBBBBB,ALL,ALL,GREY,0,0,-,0,,,,,
1404848733,HAW5289,NY,PAS,07/02/2017,20,SDN,TOYOT,X,25645,13113,13113,20170930,0019,19,977,529707,0977,0000,0643A,,NY,F,415,MAIN STREET,,0,408,I4,,BBBBBBB,ALL,ALL,GREY,0,2015,-,0,,,,,
1404848745,HHS4431,NY,PAS,07/03/2017,38,SUBN,NISSA,X,25645,32625,32625,20180822,0019,19,977,529707,0977,0000,0103A,,NY,F,645,MAIN STREET,,0,408,D,,BBBBBBB,ALL,ALL,BLACK,0,2012,-,0,,,,,
1404848757,HCL1950,NY,PAS,07/03/2017,38,SUBN,JEEP,X,25645,32625,32625,20171026,0019,19,977,529707,0977,0000,0113A,,NY,F,645,MAIN STREET,,0,408,I4,,BBBBBBB,ALL,ALL,WHITE,0,2016,-,0,,,,,
1404848769,HHY2127,NY,PAS,07/03/2017,38,SDN,NISSA,X,25645,32625,32625,20180829,0019,19,977,529707,0977,0000,0116A,,NY,F,645,MAIN STREET,,0,408,I4,,BBBBBBB,ALL,ALL,BLACK,0,2011,-,0,,,,,
1404848770,GSN9875,NY,PAS,07/03/2017,38,SUBN,HONDA,X,25645,32625,32625,20190120,0019,19,977,529707,0977,0000,0121A,,NY,F,625,MAIN STREET,,0,408,I4,,BBBBBBB,ALL,ALL,WHITE,0,2014,-,0,,,,,
1404849336,GMD7379,NY,PAS,06/17/2017,51,SDN,CHEVR,X,29605,13113,13113,20180110,0019,19,977,582095,0977,0000,0322P,,NY,F,20,RIVER ROAD,,0,408,I3,,BBBBBBB,ALL,ALL,YELLO,0,2003,-,0,,,,,
1404849350,HFK5104,NY,PAS,06/17/2017,38,SUBN,VOLKS,X,29605,13113,13113,20180429,0019,19,977,582095,0977,0000,0328P,,NY,F,20,RIVER ROAD,,0,408,I4,,YYYYYYB,0700A,0700A,WHT,0,2016,-,0,,,,,
1404849804,HSM3226,NY,PAS,06/22/2017,37,SDN,VOLKS,X,25645,13113,13113,20190618,0019,19,977,787558,0977,0000,1001A,,NY,F,465,MAIN ST,,0,408,I3,,BBBBBBB,ALL,ALL,RED,0,2011,-,0,,,,,
1404849816,GZJ1856,NY,PAS,06/22/2017,38,SUBN,JEEP,X,25645,13113,13113,20170531,0019,19,977,787555,0977,0000,1006A,,NY,F,465,MAIN ST,,0,408,I3,,BBBBBBB,ALL,ALL,WHITE,0,2015,-,0,,,,,
1404849828,GCH7944,NY,PAS,06/22/2017,37,SDN,CHEVR,X,25645,13113,45100,20190113,0019,19,977,787555,0977,0000,1010A,,NY,F,475,MAIN ST,,0,408,I4,,BBBBBBB,ALL,ALL,BLACK,0,2004,-,0,,,,,
1404849830,HKN9418,NY,PAS,06/22/2017,21,SUBN,CADIL,X,25645,13113,45100,20181220,0019,19,977,787555,0977,0000,1022A,,NY,F,475,MAIN ST,,0,408,I3,,YBBYBBB,1000A,1130A,WHITE,0,2005,-,0,,,,,
1404849877,HAK2131,NY,PAS,06/22/2017,38,SDN,HYUND,X,25645,45100,32625,20170722,0019,19,977,787550,0977,0000,1059A,,NY,F,513,MAIN ST,,0,408,D1,,BBBBBBB,ALL,ALL,SILVE,0,2012,-,0,,,,,
1404850211,GKA9798,NY,PAS,06/14/2017,37,SDN,TOYOT,X,25645,45100,32625,20170824,,0,977,947077,0977,0000,1220P,,NY,F,513,MAIN ST,,0,408,F1,,YYYYYYB,0700A,0700A,SILVE,0,2007,-,0,,,,,
1404850259,HKT3793,NY,PAS,06/14/2017,17,SDN,BUICK,X,25645,32625,32625,20181107,0019,19,977,947077,0977,0000,0531P,,NY,F,580,MAIN ST,,0,408,I4,,BBBBBBB,ALL,ALL,SILVE,0,2004,-,0,,,,,
1399365277,HNV9395,NY,PAS,07/15/2017,10,SUBN,TOYOT,P,0,33130,0,20190211,0006,6,1,161483,0001,0000,0133P,,NY,O,,40 WASHINGTON SQ,WASHINGTON SQUARE PK,0,408,B,,BBBBBBB,ALL,ALL,WHITE,0,2015,-,0,,,,,
1399365654,L96GKB,NJ,PAS,06/17/2017,19,SDN,MERCU,K,0,29792,0,0,0020,20,1,160936,0001,0000,0745P,,NY,O,,78 RIVERSIDE DRIVE,RIVERSIDE PARK,0,408,I4,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,
1399366075,HFR7710,NY,999,07/10/2017,20,SDN,MAZDA,P,0,0,0,20180615,0005,5,1,160697,0001,0000,0234P,,NY,F,,S/S MADISON ST,30 FT W/S CATHERINE,0,408,C3,,BBBBBBB,ALL,ALL,TAN,0,1997,-,0,,,,,
1399366105,KKW55365,PA,PAS,07/11/2017,21,SDN,NISSA,P,0,0,0,0,0005,5,1,160697,0001,0000,0352P,,NY,F,,S/S MADISON ST,15  W/S CATHERINE ST,0,408,D,,BBBBBBB,ALL,ALL,BLACK,0,0,-,0,,,,,
1399366233,HUD09151,NY,PAS,06/22/2017,20,SUBN,ACURA,K,0,0,0,20171216,0005,5,1,160697,0001,0000,0313P,,NY,,,B/O ALFRED SMITH PLA,,0,408,C,,BBBBBBB,ALL,ALL,BLACK,0,2012,-,0,,,,,
1399372804,HJZ9586,NY,PAS,06/25/2017,51,SUBN,TOYOT,P,0,0,0,20181215,0025,25,1,160507,0001,0000,0910A,,NY,O,,RANDALL S ISLAND,SUNKEN MEADOW LANE,0,408,C3,,BBBBBBB,ALL,ALL,GRAY,0,2005,-,0,,,,,
1399372828,HCS4069,NY,PAS,06/25/2017,51,SUBN,ME/BE,P,0,16720,0,20180128,0025,25,1,160507,0001,0000,1030A,,NY,F,,RANDALL S ISLAND,ICAHN STADIUM,0,408,E3,,BBBBBBB,ALL,ALL,BLUE,0,2016,-,0,,,,,
1399372830,JVV0536,NY,999,06/25/2017,27,SUBN,JEEP,P,0,0,0,0,0025,25,1,160507,0001,0000,0900A,,NY,,,RANDALL S ISLAND,SUNKEN MEADOWN LANE,0,408,E3,,BBBBBBB,ALL,ALL,WHIT,0,0,-,0,,,,,
1399373122,GLY3138,NY,PAS,07/04/2017,45,SUBN,GMC,K,29370,40404,40404,20180107,0025,25,1,160170,0001,0000,0430P,,NY,,,RANDALLS ISLAND PKG,,0,408,J2,,BBBBBBB,ALL,ALL,WHITE,0,2007,-,0,,,,,
1399373134,T687301C,NY,OMT,07/04/2017,14,SUBN,TOYOT,K,29370,40404,40404,20170131,0025,25,1,160178,0001,0000,0507P,,NY,F,,RANDALLS ISLAND FIEL,,0,408,E1,,BBBBBBB,ALL,ALL,BLK,0,2015,-,0,,,,,
1399373146,HKJ5985,NY,PAS,07/04/2017,79,,CHEVR,K,29370,40404,40404,20181031,0025,25,1,160178,0001,0000,0530P,,NY,F,,RANDALLS ISLAND FIEL,,0,408,D3,,BBBBBBB,ALL,ALL,WHITE,0,1988,-,0,,,,,
1399373158,HAA1530,NY,PAS,07/04/2017,20,SUBN,HONDA,K,11925,13113,16400,20170706,0025,25,1,160638,0001,0000,0429P,,NY,,,RANDALLS ISLAND PARK,,0,408,C3,,BBBBBBB,ALL,ALL,WHITE,0,2015,-,0,,,,,
1399373160,HJK6352,NY,PAS,07/04/2017,20,SUBN,TOYOT,K,11925,13113,16400,20180724,0025,25,1,160638,0001,0000,0430P,,NY,,,RANDALLS ISLAND PARK,,0,408,D,,BBBBBBB,ALL,ALL,RED,0,2016,-,0,,,,,
1399373171,GHE7571,NY,PAS,07/04/2017,20,SUBN,TOYOT,K,29370,40404,40404,20170815,0025,25,1,160178,0001,0000,0427P,,NY,F,,RANDALLS ISLAND PKG,,0,408,C,,BBBBBBB,ALL,ALL,GRY,0,2007,-,0,,,,,
1399373183,L15HVK,NJ,PAS,07/04/2017,20,SDN,HONDA,K,29370,40404,40404,0,0025,25,1,160178,0001,0000,0427P,,NY,,,RANDALLS ISLAND PKG,,0,408,D,,BBBBBBB,ALL,ALL,BLK,0,0,-,0,,,,,
1399373201,HPW2361,NY,PAS,07/04/2017,14,P-U,FORD,P,29370,0,0,20171017,0025,25,1,161461,0001,0000,0511P,,NY,F,,RANDALLS ISLAND,EAST RIVER LN FLD 83,0,408,F3,,BBBBBBB,ALL,ALL,RED,0,2004,-,0,,,,,
1399373249,HAW4819,NY,PAS,07/04/2017,27,SUBN,JEEP,K,29370,13565,0,20170913,0025,25,1,160638,0001,0000,0130P,,NY,O,,RANDALLS ISLAND,EAST RIVER LANE,0,408,F6,,BBBBBBB,ALL,ALL,TAN,0,2004,-,0,,,,,
1399374072,HLX6863,NY,PAS,06/11/2017,27,SUBN,HONDA,K,0,0,0,20181013,,0,1,161461,0001,0000,1220P,,NY,F,,RANDALLS ISLAND EAST,RIVER LANE FIELD 82,0,408,C3,,BBBBBBB,ALL,ALL,GREEN,0,2008,-,0,,,,,
1399374084,M56EWW,NJ,PAS,06/11/2017,68,SUBN,FORD,K,0,0,0,0,0025,25,1,161461,0001,0000,1228P,,NY,F,,RANDALLS ISLAND EAST,RIVER LANE FIELD 84,0,408,D3,,BBBBBBB,ALL,ALL,GRAY,0,0,-,0,,,,,
1399374096,HHG7360,NY,PAS,06/25/2017,20,SDN,FORD,P,0,13650,0,20180613,0025,25,1,160347,0001,0000,1230P,,NY,F,,RANDALL S ISLAND,SUNKEN MEADOW LOOP,0,408,E3,,BBBBBBB,ALL,ALL,WHIT,0,2007,-,0,,,,,
1399374126,HLN1915,NY,PAS,06/11/2017,14,SUBN,ROVER,K,29370,0,0,20180922,0025,25,1,160638,0001,0000,0852A,,NY,O,,RANDALLS ISLAND,SUNKEN MEADOW LOOP F,0,408,J3,,BBBBBBB,ALL,ALL,BLACK,0,2016,-,0,,,,,
1399374140,HRA3475,NY,PAS,06/11/2017,27,SDN,BMW,K,29370,0,0,20190228,0025,25,1,160638,0001,0000,0950A,,NY,O,,RANDALLS ISLAND,SUNKEN MEADOW LOOP F,0,408,D3,,BBBBBBB,ALL,ALL,SILVE,0,2016,-,0,,,,,
1399374151,HLT6243,NY,PAS,06/11/2017,14,SDN,VOLKS,K,29370,0,0,20181128,0025,25,1,160638,0001,0000,1003A,,NY,O,,RANDALLS ISLAND,SUNKEN MEADOW LOOP F,0,408,D3,,BBBBBBB,ALL,ALL,WHITE,0,2012,-,0,,,,,
1399374175,GDN6100,NY,PAS,06/11/2017,46,SUBN,MAZDA,K,29370,0,0,20181108,0025,25,1,160638,0001,0000,0956A,,NY,O,,RANDALLS ISLAND,SUNKEN MEADOW LOOP F,0,408,C,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,
1399374187,HMZ3750,NY,PAS,06/11/2017,27,SUBN,HUMME,K,29370,0,0,20180829,0025,25,1,160638,0001,0000,0928A,,NY,O,,RANDALLS ISLAND,EAST RIVER LANE FIEL,0,408,F1,,BBBBBBB,ALL,ALL,YELLO,0,2003,-,0,,,,,
1399375507,HRK1234,NY,PAS,07/08/2017,98,SUBN,JEEP,K,13535,40404,40404,20190602,0025,25,1,160507,0001,0000,1140A,,NY,F,,HELLS GATE CIRCLE,,0,408,D,,BBBBBBB,ALL,ALL,BLUE,0,2013,-,0,,,,,
1399375519,GTY2051,NY,PAS,07/08/2017,51,SDN,NISSA,K,11925,13113,16400,20181004,0025,25,1,160507,0001,0000,0917A,,NY,F,,RANDALLS ISLAND PARK,,0,408,F2,,BBBBBBB,ALL,ALL,GRAY,0,2011,-,0,,,,,
1399375532,HHZ5385,NY,PAS,07/08/2017,53,SUBN,JEEP,K,11925,13113,16400,20180912,0025,25,1,160507,0001,0000,0950A,,NY,,,RANDALLS ISLAND PARK,,0,408,E3,,BBBBBBB,ALL,ALL,BLACK,0,0,-,0,,,,,
1399375593,HLC3264,NY,PAS,07/08/2017,20,SDN,ME/BE,K,0,40404,40404,20181222,0025,25,1,160507,0001,0000,0905A,,NY,F,,WARDS MEADOWS LOOP,,0,408,C3,,BBBBBBB,ALL,ALL,GRAY,0,2010,-,0,,,,,
1399375623,HNG1047,NY,PAS,07/08/2017,51,SUBN,FORD,K,0,40404,40404,20190228,0025,25,1,160507,0001,0000,0905A,,NY,F,,WARDS MEADOWS LOOP,,0,408,D,,BBBBBBB,ALL,ALL,BLACK,0,2017,-,0,,,,,
1399375647,HJF3936,NY,OMS,07/08/2017,51,SUBN,NISSA,K,13570,40404,40404,20170930,0025,25,1,160507,0001,0000,0913A,,NY,O,,WARDS MEADOW LOOP,,0,408,E3,,BBBBBBB,ALL,ALL,BLUE,0,2017,-,0,,,,,
1399379689,GNN5467,NY,PAS,07/09/2017,20,SUBN,HONDA,K,21680,0,0,20180718,,0,1,160454,0001,0000,1145A,,NY,F,,GRAND ARMY PLAZA,61ST AND 5TH AVE,0,408,C3,,BBBBBBB,ALL,ALL,SILVE,0,2012,-,0,,,,,
